vndb_id,vn_name,release_year,release_month,rating_bayesian,vn_vote_count
v521,Hitogata Ruins (ひとがたルイン),2004,12,654,11
v5216,Tenkuu no Symphonia (天空のシンフォニア),2004,11,633,5
v5217,Tenkuu no Symphonia 2 (天空のシンフォニア2),2006,7,,3
v5218,L@VE ONCE,2010,9,671,10
v522,"Mahou, Hitotsu Kudasai na. (魔法、ひとつくださいな。)",2006,9,621,8
v52202,Boukyaku no Edicius (望却のエディシウス),2024,12,696,9
v5235,Sakuranbo Kaigan (さくらんぼ海岸),2000,6,,0
v52359,Chotto Namaiki na Toilet no Hanako-san ~Ecchi Gakuen no Obake to Ero Ero Sakusei Seikatsu~ (ちょっとナマイキなトイレの花子さん ～えっちぃ学園のおばけとエロエロ搾精性活～),2024,10,,0
v5240,Ikinari Anata ni Koishiteiru (いきなりあなたに恋している),2011,5,671,1580
v5242,Mizukoi (水恋～みずこい～),2007,8,641,6
v52433,Tennis no Ouji-sama SWEAT & TEARS (テニスの王子様SWEAT & TEARS),2002,9,,1
v52445,"Torarenbo ~Natsu no Aru Hi, Kaa-san wa Boku no Shin'yuu no Kodomo o Migomotta~ (取られん母 ～夏のある日、母さんは僕の親友の子供を身籠った～)",2024,10,704,12
v5245,Noblelige! (ノーブルリージュ！),2010,12,667,5
v5246,Kicking Horse★Rhapsody (キッキングホース★ラプソディ),2010,11,666,52
v5249,Megami-sama ☆ ni Onegai!! -Mayonaka no Boukensha- (女神さま☆にお願いっ!! －真夜中の冒険者－),2001,12,,2
v525,Silhouette,2004,10,617,9
v5251,Reijou Gakuen ~Rengoku no Gakusha~ (隷嬢学園～煉獄の学舎～),2004,10,695,13
v5252,Reijou Gakuen 2 ~Shigyaku no Hanazono~ (隷嬢学園2～嗜虐の花園～),2008,1,696,10
v5253,Yami no Sen Ou ~Seijo Ojoku~ (闇の僭王～聖女汚辱～),2006,6,633,5
v5254,Miko-san Hosoude Hanjouki (巫女さん細腕繁盛記),2004,6,,3
v5255,Miko-san Hosoude Hanjouki Extra (巫女さん細腕繁盛記えくすとら),2004,12,,1
v5256,Canvas 4 ~Achrome Etude~ (Canvas4 アクロウムエチュード),2011,1,582,29
v5257,Flag Heshiori Otoko (フラグへし折り男),2011,2,700,15
v5258,Starry☆Sky ~After Spring~,2010,12,723,181
v5260,Lyrical☆Mint (リリカル☆ミント),2002,9,,2
v5262,Mahou ga Sekai o Sukuimasu! (魔法が世界を救います！),2006,5,629,14
v52702,"Ren'ai, Hajimemashite (恋愛、はじめまして)",2025,2,,0
v5273,H ~Itsuka Tadoritsuketa Ano Basho~ (H ～いつかたどりつけた場所～),2002,7,,2
v52745,Haou Senki Raimu (覇王戦姫 来夢),2025,1,,0
v5276,Kokuhaku no Amai Wana (告白の甘い罠),2003,5,,0
v5277,Kagura Gensoutan ~Ayakashi no Hime~ (神楽幻想譚～妖かしの姫～),2010,12,706,10
v528,Souten no Celenaria ~What a Beautiful World~ (蒼天のセレナリア ～What a beautiful world～),2006,7,686,93
v5280,Mozu,2006,10,611,9
v5281,Hoshi no Ouji-kun (星の王子くん),2011,1,664,56
v5282,T.P. Sakura ~Time Paladin Sakura~ (T.P.さくら～タイムパラディンさくら～),2011,1,573,20
v52822,Mama Haha wa Musuko o Aishiteru! 2 ~Mama ga Zenbu Oshiete Ageru♪ Yuuna Mama no Amayakashi Shasei Seikatsu~ (ママハハは息子を愛してる！２ ～ママがぜーんぶ教えてあげる♪優奈ママの甘やかし射精性活～),2024,12,,0
v5285,Hinata Terrace ~We Don't Abandon You.~ (ひなたテラス 〜We don't abandon you.〜),2010,12,696,36
v5286,Your Diary,2011,8,747,492
v5288,Yuuwakuppoi! (誘惑っぽい！),2006,6,630,9
v5289,Damatte Watashi no Muko ni Nare! (黙って私のムコになれ！),2010,12,670,115
v529,Patissier na Nyanko (パティシエなにゃんこ),2003,2,676,17
v5295,Imouto Paradise! ~Onii-chan to Gonin no Imouto no Ecchi Shimakuri na Mainichi~ (妹ぱらだいす！～お兄ちゃんと5人の妹のエッチしまくりな毎日～),2010,12,657,2048
v5296,Sweet Robin Girl (スイートロビンガール),2010,12,688,23
v5299,Ore no Imouto ga Konna ni Kawaii Wake ga Nai (俺の妹がこんなに可愛いわけがない),2011,1,705,560
v530,Akiiro Renka (秋色恋華),2005,1,712,32
v5300,CC Hospital (CCホスピタル),2006,3,701,15
v5301,Rosario to Vampire: Tanabata no Miss Youkai Gakuen (ロザリオとバンパイア　七夕のミス陽海学園),2008,3,592,39
v5302,Rosario to Vampire Capu 2: Koi to Yume no Rapsodia (ロザリオとバンパイア 恋と夢の狂想曲),2009,7,681,14
v5308,Hobo-san no Apron ~Yuzuriha Hoikuen Funtouki~ (保母さんのエプロン～ゆずりは保育園奮闘記～),2004,5,654,5
v53087,Ingoku no Houkago 2 (淫獄の放課後2),2025,1,,0
v5309,Sekirei ~Mirai Kara no Okurimono~ (セキレイ ～未来からのおくりもの～),2009,10,,4
v531,Natsuiro Komachi (夏色小町),2003,2,681,8
v5310,Kanokon: Esuii (かのこん　えすいー),2008,7,668,6
v5312,Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days (ストライクウィッチーズ あなたとできること A Little Peaceful Days),2010,5,,4
v5314,Snow Drop ~First Step in Spring~,2010,12,,3
v5316,"Hello,good-bye",2010,10,709,929
v5317,"Sangoku Hime ~Ransei, Tenka Sanbun no Kei~ (三極姫～乱世、天下三分の計～)",2010,12,674,34
v5319,Ouka (桜華),2005,5,740,18
v532,Bra-Ban! (ぶらばん！),2006,7,694,121
v5321,Tobu Yagi wa Sakasama no Ki no Yume o Miruka (飛ぶ山羊はさかさまの木の夢を見るか),2007,2,658,6
v533,Miko-san Fighter! Ryouko-chan (巫女さんファイター！涼子ちゃん),2006,7,612,12
v5335,Marebito ~Soshite Sekai wa Iro o Ushinau~ (マレビト～そして世界は色を失う～),2004,1,,1
v5342,Specialite! (すぺしゃりて!),2007,8,,2
v5344,Tashika ni Kimi wa Koko ni Ita -You Were Certainly Here- (確かにキミはココにいた -You were certainly here-),2005,7,,4
v5349,BLOODY†RONDO,2010,12,724,167
v535,Sister Contrast! (シスターコントラスト！),2003,11,664,8
v5350,Arabica,2003,11,,4
v5352,Concerto.,2001,7,,4
v5353,Harumachi Kagerou (春待蜻蛉),2002,11,713,10
v5354,Konoha Challenge (このはちゃれんじ),2001,12,,2
v5356,Mousou Protocol! -Hime x Miko x Robot- (妄想ぷろとこる！ -姫×巫女×ロボ-),2011,1,706,7
v536,Soukai no Oujo-tachi (蒼海の皇女たち),2008,3,720,47
v53637,Yatte mo Derarenai Heya ni Tojikomerareta no de Hikitsuzuki Motto Yaru Hanashi (ヤっても出られない部屋に閉じ込められたので引き続きもっとヤる話),2025,1,,0
v5365,Tokumei Sentai Yuzu Ranger (特命戦隊ユズレンジャー),2005,6,650,7
v5367,Ochiba no Mau Koro (落ち葉の舞う頃),2003,10,640,6
v5369,Univ ~Koi Hajimaru Yo~ (univ ～恋・はじまるよっ～),2001,5,,3
v537,Triptych,2006,3,690,19
v538,Blue,2002,7,,3
v5381,BLAZBLUE CALAMITY TRIGGER,2008,11,713,876
v5385,F Fanatic (F ~ファナティック~),2004,7,,2
v5386,Present for You ~Watashi o A-Ge-Ru~ (Present for you ～わたしをあ・げ・る～),2003,4,623,8
v5388,3-days Marriage ~Hikarugenji no Koibito~ (3-days Marriage ～光源氏の恋人～),2004,4,698,12
v5389,Tearful Eyes ~Anata Shika Inai~ (ティアフルアイズ～あなたしかいない～),2002,9,,3
v539,"Meguri, Hitohira. (めぐり、ひとひら。)",2003,8,713,27
v5390,Tokimeki Memorial 2 (ときめきメモリアル2),1999,11,784,59
v5391,Tokimeki Memorial 3 ~Yakusoku no Ano Basho de~ (ときめきメモリアル3 〜約束のあの場所で〜),2001,12,593,10
v5395,Donor (ドナー),2006,12,,4
v54,Shiawase no Katachi (しあわせのかたち),2003,9,637,481
v540,Shamana Shamana ~Tsuki to Kokoro to Taiyou no Mahou~ (シャマナシャマナ～月とこころと太陽の魔法～),2004,4,651,5
v5403,Gokudou no Hanayome (極道の花嫁),2010,12,691,45
v5404,Kinoko Machi (きのこまち),2006,12,,4
v5409,D.C. Dream X'mas ~Da Capo~ Dream Christmas (D.C.Dream X’mas～ダ・カーポ～ドリームクリスマス),2010,12,715,51
v541,Caramel Box Yarukibako (キャラメルBOX やるきばこ),2005,6,673,11
v5410,Love Death 555! ~v-Realtime Lovers~ (らぶデス555！～ν-Realtime Lovers～),2010,11,610,26
v5412,Tiny Dungeon ~BLESS of DRAGON~,2010,12,719,98
v542,Aekanaru Sekai no Owari ni (あえかなる世界の終わりに),2005,11,675,15
v5425,Yurine ~Onee-sama ga Oshiete Kureta~ (ゆりね ～おねえさまがおしえてくれた～),2005,1,653,18
v5428,Sis x Miko (シス×みこ),2005,3,586,12
v543,Utsurigi Nanakoi Tenkiame (うつりぎ七恋天気あめ),2007,1,638,6
v5431,White ~Blanche Comme la Lune~,2010,12,669,22
v5433,CURE GIRL,2011,2,694,88
v5435,Secret Game CODE:Revise (シークレットゲーム　CODE:Revise),2011,1,739,64
v544,Yarukibako 2 - Episode V: ~Yarukineko no Gyakushuu~ (やるきばこ2 エピソードV：～やるきねこの逆襲～),2007,10,595,7
v5446,Tasogare no Elesia ~Divus Rabies 0~ (黄昏のエレジーア～Divus Rabies 0～),2010,11,688,10
v545,Shichinin no Online Gamers ~Offline~ (七人のオンラインゲーマーズ～オフライン～),2005,7,697,54
v5450,Ui-chan no Niizuma Diary~ (憂（うい）ちゃんの新妻だいあり～),2004,5,,4
v5451,Artemis Blue (アルテミスブルー),2010,11,744,62
v546,Akarui Mirai -Wet and Messy 2nd Time- (アカルイミライ　Wet And Messy 2nd time),2003,12,644,16
v5468,Tender Breeze,2004,9,,4
v5469,"Haramase Shuugaku Ryokou ~Souda, Kozukuri ni Ikou~ (孕ませ修学旅行～そうだ、子作りに行こう～)",2010,11,612,15
v547,Akane Iro ni Somaru Saka (あかね色に染まる坂),2007,7,737,242
v5471,Uta no☆Prince-sama♪  -Amazing Aria- (うたの☆プリンスさまっ♪ -Amazing Aria-),2010,12,703,34
v5472,Uta no☆Prince-sama♪  -Sweet Serenade- (うたの☆プリンスさまっ♪ -Sweet Serenade-),2011,2,714,34
v5475,Asuka! ~Bokura Seitou Koukou Yakyuu Dan~ (あすか！～僕ら星灯高校野球団～),2010,11,635,6
v548,Dies irae ~Acta est Fabula~,2009,7,808,2872
v5482,Soushinjutsu Rei (操心術0),2011,1,713,46
v55,Ishika to Honori (イシカとホノリ),2003,10,476,35
v550,Akai Canvas Series - Nadeshiko ~Aka no Rasen~ (赤いCanvasシリーズ なでしこ ～朱色のらせん～),2007,1,706,15
v5500,"Sakura no Sora to, Kimi no Koto -Sweet Petals For My Dear- (サクラの空と、君のコト -Sweet Petals For My Dear-)",2011,3,673,17
v5501,Bura Bura (ぶら ぶら),2011,2,700,47
v5502,AQUA,2010,12,740,79
v5503,Sorairo Memoir -Precious Summer Vacation!- (そらいろメモワール -Precious summer vacation！-),2011,1,,4
v551,Konata yori Kanata made (こなたよりかなたまで),2003,12,733,90
v5513,Space☆Trouble (すぺーす☆とらぶる),2006,2,689,9
v5514,Tonarizuma (隣り妻),2005,4,664,23
v5515,Tonarizuma 2 ~Inwaku no Keibou~ (隣り妻2 ～淫惑の閨房～),2007,7,716,13
v552,Guren ni Somaru Gin no Rozario (紅蓮に染まる銀のロザリオ),2006,4,,3
v5521,Blue Lagoon ~Minami no Umi no Manan~ (Blue Lagoon　～南の海のマナン～),2004,5,,3
v553,Mashiro Botan (ましろぼたん),2007,2,628,9
v5531,Natural Another One 2nd -Belladonna-,2005,10,643,8
v5532,Natural Another One,2003,9,644,10
v5542,Bin★Can Darling (BIN★CANダーリン),2005,10,693,11
v5544,"Sakura Machizaka Stories Vol. 2 ""Sensei ga Oshiete Ageru!"" (桜待坂Stories Vol.2「せんせいがおしえてあげる！」)",2005,6,,2
v5545,Sakura Machizaka Stories Vol. 1 (桜待坂Stories vol.１),2004,7,,0
v5549,Onigokko! (鬼ごっこ！),2011,2,717,556
v555,Blue Destiny,2006,6,,1
v5557,Ren'ai Byou (恋愛病),2005,12,,1
v5559,Terrible Future (てりぶるフューチャー),2005,11,,2
v556,Shinseiki Evangelion Koutetsu no Girlfriend (新世紀エヴァンゲリオン鋼鉄のガールフレンド),1997,7,622,345
v5561,Pancho de Bravo! (ぱんちょDEブラボー！),2005,4,,2
v5562,Koiiro Soramoyou: After Happiness and Extra Hearts (恋色空模様 After Happiness and Extra Hearts),2011,10,745,100
v5565,Fifth Aile (Fifth Aile～フィフスエイル～),2004,11,632,8
v557,Ikusa Megami 2 ~Ushinawareshi Kioku e no Chinkonka~ (戦女神２ ～失われし記憶への鎮魂歌～),2002,10,746,55
v5572,ALONE AGAIN,2001,8,,0
v5575,Flyable CandyHeart,2011,2,739,137
v5578,Mouryou no Nie (魍魎の贄),2010,11,701,27
v5583,Trouble @ Spiral! (とらぶる＠すぱいらる！),2011,2,707,32
v5586,I-ki-na-ri Iinazuke! ~Hime-sama no Okoshiire~ (い・き・な・り・許嫁！～姫様のお輿入れ～),2005,12,643,6
v5587,Kohitsuji-tachi no Rakuen (子羊たちの楽園),2005,2,589,5
v5588,Yuibashi (結い橋),2002,4,,2
v5590,Koimusubi (恋結び),2000,10,,2
v560,Crimson Lake (クリムゾン・レーキ),2008,2,,3
v5600,Yanezutai no Kimi e (屋根づたいの君へ),2005,11,,2
v5606,Classmate wa Chijo Bakari! (クラスメイトは痴女ばかり！),2006,9,,2
v561,√ after and another,2007,10,714,113
v5611,Unbalance ~Kanojo no Kokoro wa Ubaenai?~ (アンバランス～彼女の心は奪えない？～),2007,4,,2
v5615,Matsushima Biwako wa Kaizou Ningen de Aru. (松島枇杷子は改造人間である。),2005,8,,2
v562,Sakura no Uta -Sakura no Mori no Ue o Mau- (サクラノ詩－櫻の森の上を舞う－),2008,9,876,1411
v5622,"Kimi no Omoi, Sono Negai (君の想い、その願い)",2003,10,,0
v5630,Princess Memory (プリンセスメモリー),2000,4,,3
v5635,Kimi to Boku to Eden no Ringo (キミとボクとエデンの林檎),2011,6,706,89
v564,PP -Pianissimo- Ayatsuri Ningyou no Rinbu (PP -ピアニッシモ- 操リ人形ノ輪舞),2006,9,705,90
v5646,Touhou Kuru Ningyou 2 Alice to Issho -Alice to Eternal- (東方繰人形2 アリスといっしょ -Alice to Eternal-),2005,5,,1
v5647,Fake/ever since,2004,8,,4
v565,Yumemishi (夢見師),2006,12,700,30
v5652,Kamidori Alchemy Meister (神採りアルケミーマイスター),2011,2,812,4906
v5659,Myself;Yourself: Sorezore no Finale (Myself;Yourself　それぞれのfinale),2009,5,697,11
v566,Yotsunoha (よつのは),2005,9,649,179
v5661,Princess Knights,2002,1,743,7
v5667,Worlds and World's end,2011,4,639,31
v5668,Tsugunai 2 ~Mou Hitori no Nana~ (ツグナヒ2～もうひとりの奈々～),2006,6,665,8
v5669,Tsugunai (ツグナヒ),1999,10,646,7
v567,Born Freaks! (ぼーん・ふりーくす！),2005,10,700,29
v5674,Virgin Snow Ura ~Yukifuru Oka de Anata to~ (Virgin SNOW　裏～雪降る丘であなたと～),2005,3,,4
v5678,Can Can Bunny Premiere 2 (きゃんきゃんバニー　プルミエール２),1996,12,669,7
v568,Kikaijikake no Eve ~Dea Ex Machina~ (機械仕掛けのイヴ ～Dea Ex Machina～),2006,9,813,61
v5690,Memories Off: Yubikiri no Kioku (メモリーズオフ ゆびきりの記憶),2010,7,733,76
v5693,Ouritsu Nekomimi Gakuen ~Anata no Tame no Hatsujouki♪~ (王立ネコミミ学園～あなたのための発情期♪～),2004,1,,1
v5694,innocent world,2002,12,,0
v57,"Sharin no Kuni, Himawari no Shoujo (車輪の国、向日葵の少女)",2005,10,817,6334
v570,Natsuiro Kouen ~Denpatou no Shita de Ai o Kataru~ (夏色公園 ～電波塔の下で愛を語る～),2006,7,,3
v5704,College Terra Story (カレッジテラストーリー),1998,8,603,5
v5705,Musou Tourou (夢想灯籠),2009,3,680,5
v5707,Death☆Meta (です☆めた),2004,11,,4
v5708,Sister Maria no Momoiro Seika (シスターマリヤの桃色聖歌),2004,9,,2
v571,Kimihagu (きみはぐ),2007,3,689,29
v5710,Kino no Tabi -The Beautiful World- (キノの旅 -the Beautiful World-),2003,6,,3
v5711,Tousui Kitan (灯穂奇譚),2005,4,705,67
v5714,Wakan Kazoku (和姦家族),2004,3,673,12
v5719,Yumekumi (ゆめくみ),2002,9,,0
v572,Shirotsume Souwa -Episode of the Clovers- (白詰草話 -EPISODE OF THE CLOVERS-),2002,7,743,39
v5725,Aniyome Dakara! (ANI嫁だからっ！),2007,7,615,15
v573,Period (ピリオド),2007,11,713,601
v5731,"Clique Creek ~Sensei, Watashi mo Tatakaimasu!~ (クリーク・クリーク～先生、私も戦います！～)",2005,8,,1
v5733,Tokidoki Pakucchao! (ときどきパクッちゃお！),2004,10,620,5
v5734,Lover Able (ラブラブル～Lover Able～),2011,1,733,189
v5737,Ryouki no Ori Dai 3 Shou (猟奇の檻 第3章),1999,11,,1
v5738,Hoshi ni Negai o... (彗星に願いを…),2007,4,,3
v574,Rondo Leaflet (ロンド・リーフレット),2006,11,768,28
v5743,Saishuu Chikan Densha 3 (最終痴漢電車３),2010,12,783,142
v5744,Sono Hanabira ni Kuchizuke o: Amakute Otona no Torokeru Chuu (その花びらにくちづけを あまくておとなのとろけるちゅう),2010,11,679,374
v5746,"Koi de wa Naku - It's not love, but so where near. (恋ではなく ―― It’s not love，but so where near.)",2011,2,765,83
v5748,Tama-cue (たまきゅう),2003,6,720,7
v575,Shoujo Mahou Gaku: Little Witch Romanesque (少女魔法学 リトルウィッチロマネスク),2005,7,730,620
v5763,Knight Carnival!,2010,11,665,26
v5766,Harama Santa no Nakadashi Merry Christmas!! (孕まサンタの中出しメリークリスマス!!),2010,12,599,15
v577,Little Witch Fan Disc ~Chiisana Majo no Okuri Mono~ (リトルウィッチファンディスク～ちいさな魔女の贈りもの～),2006,4,674,11
v578,Chokotto☆Vampire! (ちょこっと☆ばんぱいあ！),2006,11,691,19
v5781,Jangokuhime (雀極姫),2011,1,669,6
v5782,Hatsukoi Yohou. (初恋予報。),2011,5,686,30
v5783,Hime-sama Gentei! ~Princess Limited~ (姫様限定！～Princess Limited～),2011,1,685,44
v5785,Shikigami (シキガミ),2011,6,752,57
v579,Anonymous (アノニマス),2006,12,691,46
v5790,Hanasaku Otome no Tame no Kiyuukyoku (花咲くオトメのための嬉遊曲),2004,12,,1
v5793,Onna Kyoushi -Nikutai Jugyou- (女教師 -肉体授業-),2002,7,679,5
v580,Men at Work! 3 ~Hunter-tachi no Seishun~ (メンアットワーク！３～ハンター達の青春～),2002,12,654,17
v5800,Motto Love Chu! ~Ren'ai Chu! Fandisk~ (もっとLOVEちゅ! 〜恋愛CHU!ファンディスク〜),2001,8,,1
v5804,Shimai Ningyou (死妹人形),2004,10,632,8
v581,Kimi ga Aruji de Shitsuji ga Ore de (君が主で執事が俺で),2007,5,739,201
v5813,Princess Saga (プリンセスサーガ),2006,8,,4
v582,Love Kiss! Anchor ~Anata no Kiss de Tsukamaete~ (らぶKiss！アンカー～あなたのキスでつかまえて～),2007,9,634,16
v5820,Ikenai☆Shutter Chance! (いけない☆シャッターチャンス！),2003,9,571,6
v5823,Stay ever... ~Yakusoku Nante Dekinai~ (Stay ever… ～約束なんてできない～),2003,2,619,5
v5824,Sorairo Memories (そら色メモリーズ),2002,9,,0
v5828,Penciller ☆ Kana (ペンシラー☆カナ),2000,8,,3
v5829,Nonfiction ~Daimei no Nai Love Story~ (Nonfiction ～題名のないラブストーリー～),2002,10,652,8
v583,Princess Brave! ~Jantaku no Kishi~ (プリンセスブレイブ! ～雀卓の騎士～),2004,9,646,7
v5834,Irotoridori no Sekai (いろとりどりのセカイ),2011,5,818,609
v5835,Oyatsu no Jikan (おやつのじかん),2004,12,655,14
v5837,Kaeru Batake DE Tsukamaete: Natsu Chigira Sansen! (カエル畑DEつかまえて・夏 千木良参戦!),2010,12,,3
v5838,Pizzicato Polka -Suisei Gen'ya- (PIZZICATO POLKA－彗星幻夜－),2003,12,587,7
v584,Kanojo-tachi no Ryuugi (彼女たちの流儀),2006,5,739,102
v5840,Sweet and Sweet,2004,12,,2
v5841,Akaya Akashiya Ayakashino (あかやあかしやあやかしの),2011,5,805,91
v5843,Vermilion -Bind of Blood-,2011,1,756,93
v5844,Kajiri Kamui Kagura (神咒神威神楽),2011,1,837,278
v5845,Pochitama (ポチタマ),2004,5,,0
v5846,Yoku Dekimashita. (よくできました。),2001,11,,4
v5854,Starry☆Sky ~After Summer~,2011,4,787,51
v5855,Derivara! -Deliverance of Strays- (でりばらっ！-deliverance of strays-),2011,4,683,29
v586,Luna Sora (ルナそら),2006,7,747,9
v5863,Mitama no Yuki (御魂のゆき),2005,3,,0
v5864,In White,2002,3,,0
v5868,Seika no Mori (盛夏の杜),2001,3,,0
v587,Mato Kenkyouden Masked Shanghai (魔都拳侠傳 マスクド上海),2008,3,691,17
