music_id,music_type,music_name,stat_correct,stat_played,stat_guessed,stat_averageguessms,avg_vote,music_vote_count
2046,Opening,orange girl,0,2,0,0,50.0000000000000000,2
2047,Opening,Koi no Meikyuu,2,16,6,20268,,0
2048,Ending,LovePiece ~Eien no Kiseki~,0,12,2,9787,,0
2049,Opening,Yume de Aetara,0,7,3,18068,50.0000000000000000,1
2050,Opening,Happy x Happy LOGIC,3,17,8,9963,40.0000000000000000,3
2051,Ending,Sanpo Biyori,4,18,12,15321,65.0000000000000000,1
2052,Opening,Especially for you,0,11,6,14010,50.0000000000000000,1
2053,Opening,Precious word ~Kimi ni Tsutaetai~,3,27,6,14863,,0
2054,Ending,Itsu no Fuyu mo,0,2,1,23613,,0
2055,Ending,sensitive2001,44,160,120,10487,94.5000000000000000,8
2056,Opening,Mittsu no Mug Cup,0,4,0,0,,0
2058,Ending,Arigato.,0,3,0,0,,0
2059,Insert,destiny,0,2,0,0,,0
2060,Opening,GIRAGIRA ~Makkana Taiyou~,4,43,10,7824,,0
2061,Opening,Sweet Angel,1,4,1,30770,,0
2063,Opening,Hidamari basket,20,61,43,10257,,0
2064,Ending,prism,10,58,35,15691,25.0000000000000000,4
2065,Ending,Ano Koro no Bokura ni,0,12,4,22189,45.0000000000000000,1
2066,Opening,a far song ~Kanata no Uta~,32,126,66,11726,82.5000000000000000,10
2068,Ending,Summer Days ~Korekara mo Zutto~,0,1,0,0,64.0000000000000000,1
2069,Opening,Tenshi no Utau Sayokyoku,7,36,16,15994,40.0000000000000000,1
2070,Ending,Konayuki ni Tsutsumarete,6,42,18,16199,84.5000000000000000,2
2071,Ending,"Zutto, Kono Mama de...",4,21,9,15763,,0
2072,Opening,UNDER THE MOON,14,25,21,15018,,0
2073,Ending,This Love,2,9,7,7030,,0
2074,Opening,Crescent,4,33,8,8330,,0
2075,Ending,Just the way you are,3,12,5,14986,,0
2076,Ending,Orgol to Piano to -holy style-,0,6,4,10982,,0
2077,Opening,Get Over,4,15,7,15648,,0
2078,Ending,Dear,0,2,2,14084,,0
2079,Opening,little explorer,834,2058,1518,15340,85.6666666666666667,30
2080,Insert,conspire,33,216,126,3060,76.3333333333333333,15
2081,Insert,helado,8,72,35,11830,100.0000000000000000,4
2082,Insert,I will go,51,255,168,14690,81.6666666666666667,9
2083,Insert,Flare of Hell,11,101,44,18730,90.0000000000000000,5
2084,Ending,ONENESS,7,41,21,15462,90.0000000000000000,5
2085,Opening,Seisen SPECTACLE,120,364,248,12754,76.2500000000000000,20
2086,Insert,Towa no Kotoba,57,285,192,17813,69.6666666666666667,15
2087,Ending,Kimi ni Deatta Kiseki,0,12,4,17155,,0
2088,Opening,GO GO☆Lo~ve,5,30,20,10268,,0
2089,Opening,Ai no Uta,4,46,31,13758,,0
2090,Ending,Boku no Tonari ni Aru Shiawase,3,32,16,11513,,0
2091,Opening,BLUE BLUE WAVE,2,20,9,16996,60.0000000000000000,1
2092,Ending,Sono Chiisana Chiisana Hohoemi de,0,7,5,15330,70.0000000000000000,1
2093,Opening,Graceful Way,21,102,58,15697,,0
2094,Ending,Hana no Sakiku Hoshi,0,35,20,16671,,0
2095,Insert,Il Cielo,5,25,11,19311,66.0000000000000000,5
2096,Opening,Hold me tight,0,13,3,18399,,0
2097,Ending,I don't know the truth,2,12,5,8842,,0
2098,Ending,~Tsuki no Terasu~,7,55,23,16126,60.0000000000000000,5
2098,Insert,~Tsuki no Terasu~,7,55,23,16126,60.0000000000000000,5
2099,Opening,Sekai wa Soredemo Kawari wa Shinai,76,384,172,14210,88.0000000000000000,10
2100,Opening,MY SAVIOR ~Kitto Soba ni Iru~,2,30,13,9340,,0
2101,Opening,Ancient View,1,16,7,15960,,0
2102,Opening,Daisuki,33,122,63,11822,,0
2103,Insert,Paradigm Shift,1260,4608,2538,16931,72.2222222222222222,90
2104,Opening,Restoration ~Chinmoku no Sora~,1288,2904,2328,14129,91.8750000000000000,40
2105,Opening,Guardian Heart,3,48,20,13050,,0
2107,Ending,Ashita e,0,42,16,15441,,0
2108,Insert,Heavenwards,0,28,8,11463,30.0000000000000000,5
2109,Opening,The Divinity,13,57,31,17813,100.0000000000000000,2
2110,Opening,Hibana Ranbu,14,70,34,17854,70.0000000000000000,4
2111,Ending,Longing,11,30,23,12198,70.0000000000000000,5
2112,Opening,arcane,10,53,30,15858,80.0000000000000000,5
2113,Opening,Suki,0,1,0,0,59.0000000000000000,1
2114,Ending,LINE,0,1,0,0,,0
2115,Ending,Shiawase no Imi,16,59,36,14179,,0
2116,Ending,into your true heart,9,43,27,13608,,0
2117,Opening,Guruppo,122,322,186,14680,85.0000000000000000,10
2118,Ending,Yasashii Jikan,5,52,24,15050,40.0000000000000000,4
2119,Ending,Kimi ni Shika Kikoenai Koe de,6,53,18,9745,,0
2120,Opening,Rinka,19,44,29,1921,90.0000000000000000,5
2121,Ending,ETERNAL,4,16,6,11418,65.0000000000000000,1
2122,Opening,Egao o Oikakete,0,4,0,0,,0
2123,Ending,Koi Suru Tokei,0,3,0,0,,0
2124,Opening,Strawberry jump shoot!,0,3,0,0,,0
2125,Opening,Color,2,13,3,6186,,0
2126,Ending,Kimi no Koe,0,3,2,10285,,0
2127,Opening,Hoshi no Furu Yoru ni,0,6,1,16609,70.0000000000000000,1
2128,Ending,Scrap Book,0,11,3,14410,,0
2129,Ending,Yoru ni Noboru Taiyou ni,5,16,8,11679,,0
2130,Ending,School Diary,4,11,7,10051,,0
2131,Ending,Dream One,0,4,3,14580,,0
2132,Opening,Kago no Tori no Kodoku,0,17,3,5832,,0
2133,Opening,dote up a cat,8,74,40,13257,55.0000000000000000,2
2134,Ending,Sweet Outbreak,2,8,4,10064,70.0000000000000000,1
2135,Opening,holy night magic,37,108,70,14469,40.0000000000000000,5
2136,Ending,a little christmas time,15,60,38,12925,70.0000000000000000,5
2137,Opening,Mecha Koi Ranman☆,60,160,115,18873,,0
2138,Ending,MUGEN∞MIRAI,2,42,26,16085,,0
2139,Ending,Natsu no Kioku,2,5,3,3279,,0
2140,Opening,Voyager,0,7,3,12642,,0
2141,Ending,Kioku no Shizuku,1,12,3,12073,,0
2142,Ending,Believe,1,14,6,15302,65.0000000000000000,1
2143,Ending,Dissolve,0,6,4,11980,,0
2144,Ending,by your side,1,12,3,16667,,0
2145,Opening,Orange,20,76,54,16199,65.0000000000000000,8
2146,Ending,Romancing Story,12,56,16,9571,85.0000000000000000,4
2147,Opening,Ano Sora no Hate Made,7,31,23,7405,70.0000000000000000,2
2148,Ending,Kokoro☆Lovely Way,0,8,4,11895,,0
2149,Opening,Kimi ga Ita Shouko ni,1,8,7,12767,60.0000000000000000,1
2150,Opening,Reach For The Runway,5,29,13,9389,50.0000000000000000,5
2151,Ending,Canvas,0,10,5,20320,,0
2152,Ending,Fly High! Fly Way!,18,68,29,17893,80.0000000000000000,5
2153,Insert,Kirakira~☆-twinkle star light-,12,56,29,17348,10.0000000000000000,5
2154,Insert,Sora Kakeru Ken,9,66,41,10221,80.0000000000000000,5
2155,Opening,Princess Party ~Seishun Kinshi-rei~,123,396,219,19988,85.0000000000000000,15
2156,Insert,ao×haru☆,19,85,41,17653,80.0000000000000000,5
2157,Opening,Ribbon,10,76,50,13444,80.0000000000000000,6
2158,Ending,After Rain,0,10,4,17042,70.0000000000000000,2
2159,Opening,Toki no Kataribe,32,100,42,10742,85.0000000000000000,10
2160,Ending,Mugen Kairou,12,48,19,14693,,0
2163,Ending,with you,0,1,0,0,50.0000000000000000,1
2164,Ending,Yume kara Samete mo,9,48,16,13933,,0
2165,Opening,Hontou ni Hoshii Mahou no Jumon,24,72,36,12370,,0
2166,Opening,Owaranai Mahou,9,34,15,7221,,0
2167,Opening,Daisuki!,0,1,0,0,,0
2168,Opening,Uchuu Koi Kounen,0,5,3,20043,,0
2170,Opening,Shukufuku no Campanella,16,66,41,16181,,0
2171,Ending,White Crystal,3,36,13,16090,,0
2172,Ending,Takaramono,3,32,11,16085,,0
2173,Ending,Silver Moon ~La lune de l'argent,3,29,17,15682,,0
2174,Ending,A ray of sunshine!!,4,30,15,15011,,0
2175,Ending,*twinkle*twinkle*,3,21,9,10601,,0
2176,Ending,Draw a tomorrow,4,9,4,10333,,0
2177,Opening,Dive To Future,9,30,16,15853,65.0000000000000000,4
2178,Ending,Yakusoku no Basho,3,9,3,16779,50.0000000000000000,4
2179,Ending,Futari no Prism,7,41,26,12032,63.0000000000000000,4
2180,Ending,my sweet home,4,48,22,18328,,0
2181,Ending,Habataku Tsubasa,3,31,14,11744,50.0000000000000000,4
2182,Ending,starting over,2,15,6,14092,50.0000000000000000,4
2183,Opening,Omouchikara,2,22,16,10477,,0
2184,Opening,Mo!No!,4,32,14,20661,,0
2185,Opening,mirage,4,59,20,15503,,0
2186,Ending,A Dream Comes True,7,25,18,15447,,0
2187,Opening,Shiroi Kioku,6,53,14,16167,61.0000000000000000,5
2188,Ending,Doki☆Doki,7,39,20,13671,20.0000000000000000,4
2189,Opening,Tsukiakari no Raspberry,11,49,31,9391,,0
2190,Ending,Stray Child,1,16,5,14496,,0
2191,Opening,Wonderful Wonder World -JOKER-,2,15,5,15385,,0
2192,Ending,Kuru Kuru Mawaru,2,10,4,8381,,0
2193,Opening,Starting Over,12,74,40,11850,82.5000000000000000,2
2194,Ending,Beloved,0,96,36,19282,61.6666666666666667,9
2195,Insert,GRADUATION,2,60,28,20557,80.0000000000000000,6
2196,Opening,Heart no Katachi,18,90,58,14696,70.0000000000000000,6
2197,Ending,Ai no VENUS Koi no WINNER,0,12,5,20087,,0
2198,Opening,Miss Twilight,3,13,6,15896,,0
2199,Opening,Nijiiro no Kiseki,0,1,0,0,30.0000000000000000,1
2200,Opening,Hatsugoori,0,14,3,14002,35.0000000000000000,1
2201,Opening,Ano Hi no Shinkirou,0,5,0,0,40.0000000000000000,1
2202,Opening,Innocent Eyes ~Anata no Naka no Shounen~,0,7,1,25000,50.0000000000000000,1
2203,Opening,Favorite Love,9,33,17,14521,60.0000000000000000,5
2204,Ending,In Your Sky,10,52,20,14378,65.0000000000000000,10
2205,Opening,Ashiato,0,2,0,0,,0
2206,Ending,Chikai,0,2,0,0,,0
2208,Opening,Heaven's Cage,0,3,0,0,,0
2209,Opening,Mugen Houyou,1,24,7,10506,,0
2210,Opening,Geki! Teikoku Kagekidan (Revised),17,58,47,9485,,0
2211,Ending,Yume no Tsuzuki,8,28,21,10652,,0
2212,Opening,Timecross,1,17,2,7826,,0
2213,Insert,atled,0,3,0,0,,0
2214,Opening,Atarashii Mirai he,0,13,2,34416,,0
2215,Insert,Douka-sen,0,13,3,16619,,0
2216,Ending,Kinou no Namida to Ashita no Egao,1,8,3,15472,,0
2217,Insert,Yasashii Yakusoku,0,3,2,13421,,0
2218,Insert,Anata to Aeru,0,7,1,5916,,0
2220,Insert,Knock Lock Boyfriend,0,4,0,0,60.0000000000000000,1
2222,Opening,Egao ni Aitakute,20,46,27,9116,,0
2223,Ending,Home,34,86,50,17376,81.5000000000000000,10
2224,Opening,ONCE & FOREVER,7,24,19,10672,,0
2225,Ending,Kakusei ~Brave mind~,0,8,8,8944,,0
2226,Opening,Jouzu ni Dekiru Ren'ai Jouju,8,52,24,11407,55.0000000000000000,4
2227,Opening,Yukkuri Yasundene ☆ Pai Touch!,4,21,15,11642,69.0000000000000000,1
2228,Opening,Marugoto Heaven,2,18,4,10543,,0
2229,Opening,Ouka ~Sakura no Kasumi~,2,16,6,11974,,0
2231,Opening,School meet you,1,5,1,16728,,0
2232,Opening,Jounetsu no Wobble,41,125,82,14014,,0
2233,Ending,so happy days,7,45,27,10063,,0
2234,Insert,Tamashii no Honoo,3,40,18,6800,,0
2235,Opening,Colorful,3,37,20,14648,,0
2236,Opening,Recalling,156,438,273,15247,71.6666666666666667,15
2237,Opening,Piecework,14,62,30,15101,,0
2238,Ending,Futari,11,59,26,16575,,0
2239,Insert,Kataomoi Nikki-chou,5,35,23,10319,,0
2240,Opening,grand blue,26,75,50,15033,,0
2241,Ending,piece of azure,5,25,16,13460,95.0000000000000000,1
2242,Opening,Sakura Philosophy,0,1,0,0,,0
2243,Ending,Sakura no You ni.,0,1,0,0,,0
2244,Insert,Watashi no Tsubasa,0,3,1,12070,,0
2248,Opening,Honey,0,3,0,14688,,0
2249,Opening,Pink x Shoujo = Koi,0,5,1,20128,,0
2251,Ending,Together…,4,18,12,15126,,0
2252,Opening,Peace@Pieces!,3,18,6,11597,,0
2253,Insert,insensible,12,42,20,11167,77.5000000000000000,6
2254,Opening,Ore no Shita de Agake,2,19,10,12743,,0
2255,Ending,Kokoro Neko,0,17,4,12318,,0
2256,Opening,Grow up,2,16,9,13198,,0
2257,Opening,Fukaao Philosophy,6,41,12,16552,50.0000000000000000,5
2258,Insert,Marginality,0,23,6,9661,90.0000000000000000,2
2259,Insert,Luminous ~Owaranai Monogatari~,0,27,6,10945,60.0000000000000000,4
2260,Ending,Crystallize,0,5,0,0,63.0000000000000000,1
2261,Ending,The Hunger,32,96,76,22529,90.0000000000000000,4
2262,Opening,I'm in blue,270,588,396,13999,75.0000000000000000,15
2263,Ending,diving deep,136,338,208,15322,77.5000000000000000,10
2264,Ending,Miracles May,65,167,121,16897,80.0000000000000000,5
2265,Ending,VLG,68,188,136,13879,90.0000000000000000,10
2266,Opening,Kumo no Mukou,0,3,1,9792,50.0000000000000000,1
2268,Opening,sync,11,43,23,12012,50.0000000000000000,5
2269,Opening,Kimi wa Sakurairo,5,28,11,13243,40.0000000000000000,4
2271,Opening,DOKIDOKI no Ki.mo.chi▼,0,5,1,8934,,0
2272,Opening,Message in a Bottle,0,10,4,12894,50.0000000000000000,1
2273,Ending,Kimiomofu,0,1,1,6596,75.0000000000000000,1
2274,Opening,under the darkness,81,252,144,10526,73.0000000000000000,15
2275,Opening,Radiance!,0,11,3,6303,,0
2276,Ending,Chikai no Page,1,10,4,17003,,0
2277,Opening,Himawari,0,3,0,0,,0
2278,Ending,Hidarite Migite,0,3,0,0,,0
2279,Ending,Itsuka Meguriaeru Ashita e,1,9,2,15391,,0
2280,Ending,silent world,0,6,2,15094,,0
2281,Opening,Progress,4,15,8,7060,,0
2282,Opening,miracle,3,16,8,11730,,0
2283,Opening,Koniro Tokimeki!!,5,35,22,15738,,0
2284,Opening,Take off!,0,7,3,17320,,0
2286,Opening,Rakuen no Kagi,5,10,8,13636,90.0000000000000000,2
2287,Ending,granatus,2,8,8,18840,65.0000000000000000,2
2288,Opening,school impossible,0,1,0,0,60.0000000000000000,1
2289,Opening,"Ishindenshin ~Itsuka Kitto, Dakara Kitto~",34,116,72,18072,77.0000000000000000,10
2290,Insert,Trust,1,25,10,18351,90.0000000000000000,1
2291,Ending,Colorful,0,6,3,11771,70.0000000000000000,2
2292,Opening,Natsu no Kakera,0,9,4,17310,,0
2293,Ending,Oyasumi,0,2,0,0,,0
2294,Opening,Hai deru Monotachi,3,5,4,13062,,0
2295,Ending,Yuuyake no Canvas,0,2,1,11968,,0
2296,Opening,mirage tears,18,84,48,14599,75.0000000000000000,2
2297,Opening,Pocket,0,10,0,0,65.0000000000000000,2
2298,Opening,Fuwari☆Feeling Heart,1,9,6,11574,50.0000000000000000,2
2299,Opening,Futatsume no Sora,51,225,93,10067,81.6666666666666667,9
2300,Ending,Yume wo Miru Yume.,3,15,10,17366,,0
2301,Insert,VOICE,8,40,21,11757,,0
2302,Insert,FLOWER,10,57,26,9689,,0
2303,Opening,Se-kirara,12,40,26,6636,,0
2304,Ending,rebirth,3,16,8,12038,,0
2305,Opening,Doki Doki ga Tomaranai,2,6,4,12639,,0
2306,Ending,Yoru ga Kuru Tabi,0,2,2,20476,,0
2307,Opening,Lilies Line,2,7,4,12386,63.0000000000000000,1
2308,Ending,Namida no Kakera,0,1,0,0,,0
2309,Opening,Tsumasaki no Ripple,0,5,3,20324,,0
2310,Opening,Cherry Red Pistol,0,8,1,15000,,0
2311,Ending,HACHIMITSU,0,14,8,20154,60.0000000000000000,4
2312,Opening,Wagamama Love me do!,1,15,5,4900,,0
2313,Ending,Endless Corridor,42,124,96,13100,70.0000000000000000,10
2314,Opening,Meisou ni Ochiru Yami,15,53,44,11454,,0
2315,Ending,Endless ripples,14,36,28,9995,,0
2316,Opening,Inochi no Mizu,24,76,62,4282,79.5000000000000000,6
2317,Opening,hare→koigokoro,5,21,13,4240,,0
2318,Opening,Last Letter -Snow Drop-,1,8,3,4074,,0
2319,Opening,have eyes only for you..,2,14,4,4812,,0
2320,Ending,Last Letter -Eternal Wind-,0,6,0,0,,0
2321,Ending,Futari no Monogatari,0,3,0,0,70.0000000000000000,3
2322,Opening,Kakumei ★ Kiss! Kiss! Kiss! Revolution!,2,34,15,14540,,0
2323,Opening,under the darkness -remix-,24,114,80,13883,70.0000000000000000,2
2324,Ending,Unite as One,1,26,12,10444,40.0000000000000000,5
2325,Opening,Flare☆Complex,0,1,1,60000,,0
2326,Ending,Aoi Yakusoku,1,4,3,12511,,0
2327,Opening,Bara ni Idakarete,2,12,6,10294,,0
2328,Opening,Sakuranbo Kiss ~Bakuhatsu da mo~n~,74,220,126,16159,50.0000000000000000,10
2329,Opening,Kyururun Kiss de Jambo,24,84,50,14357,62.0000000000000000,8
2330,Ending,Hoshi no Yume,94,384,246,18345,90.0000000000000000,10
2331,Opening,Eternal recurrence,665,1960,1310,14973,87.4000000000000000,25
2332,Ending,Hoshizora no Memoria,462,1434,906,15837,78.6666666666666667,30
2333,Opening,Primary,12,57,37,13028,,0
2334,Ending,Dear,12,43,19,14525,,0
2335,Opening,my first summer,0,6,1,37060,,0
2336,Ending,Natsu no Owari ni...,0,2,0,0,,0
2337,Insert,Milk tea Hallelujah,37,99,61,14832,80.0000000000000000,5
2338,Opening,Momiji,102,256,162,13801,82.5000000000000000,10
2339,Insert,Fuji no Tobari to Yoru no Uta,9,38,16,12960,60.0000000000000000,3
2340,Ending,Ashita wo Egaku Omoi no Iro,17,61,34,14322,70.0000000000000000,5
2344,Opening,Kurenai no Sora,141,399,267,15210,86.6666666666666667,15
2345,Insert,Itoshii Uta,31,88,45,16408,70.0000000000000000,5
2346,Ending,Kokoro no Katachi,60,168,106,13427,80.0000000000000000,10
2347,Ending,Always,0,3,2,19703,,0
2348,Opening,Kimi ni Futatabi Aeta Kiseki,0,13,4,20395,,0
2349,Opening,Kibou no Uta,4,40,10,8825,80.0000000000000000,5
2350,Opening,PRIDE,12,50,23,12287,80.0000000000000000,5
2351,Insert,Kagami no Mori,46,138,76,13533,82.5000000000000000,10
2352,Opening,"Let's stand up, my honey!",0,4,4,13549,,0
2353,Ending,Canaria,14,38,22,9587,,0
2354,Ending,Tomadoi no Naka de,4,22,11,12071,54.0000000000000000,2
2355,Opening,Door,14,47,26,5171,,0
2356,Ending,Nanika,4,17,8,7713,68.0000000000000000,1
2357,Ending,Canary (mika mix),12,30,12,5789,,0
2358,Ending,Shield,8,28,12,8747,69.0000000000000000,2
2359,Ending,Sign,5,18,13,10006,,0
2360,Ending,Egoistic Kitty,4,14,10,10790,,0
2361,Ending,All of things for you,5,28,16,13568,,0
2362,Ending,Little Fourteen Swing,10,38,30,8675,70.0000000000000000,2
2363,Ending,I love you,8,23,18,9147,69.0000000000000000,2
2364,Ending,Kimi no Naka no Yuuki,1,6,4,8257,64.0000000000000000,1
2365,Opening,Hooligan,0,8,4,14704,,0
2366,Ending,Kousoku Manbo,0,9,5,16238,,0
2367,Ending,Futari no Mizenkei,0,19,7,18945,,0
2368,Opening,Ano Sora o Mezashite,0,4,2,19618,,0
2369,Ending,eternal memories,0,2,1,23477,,0
2370,Ending,Hajimari no Shitaku,1,4,2,5402,,0
2371,Insert,Yuunagi,5,36,20,15750,,0
2372,Opening,Nantene 76's,24,72,40,8416,,0
2373,Ending,Lamune,14,52,31,11419,,0
2374,Opening,Face of Fact -feel arrange ver.-,40,132,88,11124,70.0000000000000000,4
2375,Ending,MAH-JONG,8,26,16,13550,,0
2375,Opening,MAH-JONG,8,26,16,13550,,0
2376,Insert,Tsunagaru Mirai/Thread ~Kizuna~,3,24,5,8419,,0
2377,Opening,Nozomi ~NOZOMI・Ashitahe no Kake Hashi,8,36,16,12235,60.0000000000000000,2
2378,Insert,Sanarara ~Hanasaku Getsuyobi~,7,45,21,14023,,0
2378,Opening,Sanarara ~Hanasaku Getsuyobi~,7,45,21,14023,,0
2379,Ending,Harukaze,3,13,6,15164,60.0000000000000000,1
2380,Insert,Over the Rainbow,4,38,7,17016,60.0000000000000000,4
2381,Opening,Seinaru Itami o Daite,14,70,32,12155,,0
2382,Opening,Kita e.,14,50,36,13679,,0
2383,Opening,MOVE ON!,5,32,29,12927,,0
2384,Opening,Nantonaku Kita e,4,17,9,9899,,0
2385,Ending,Sekaijuu o Dakishimete,4,19,12,7256,70.0000000000000000,2
2386,Opening,Ganmen Punch,3,20,13,10962,,0
2387,Opening,Broken Promises,4,25,9,13724,,0
2388,Ending,Hironao no Tame ni Tsukutta Uta,11,37,12,11891,,0
2389,Opening,Puchi☆Pyuwa Love Call,3,12,5,8244,,0
2390,Opening,Evolve,4,30,21,14618,,0
2391,Ending,Next Story,1,18,13,13671,,0
2392,Opening,AKA-TSUKI,2,28,15,19362,,0
2393,Opening,Kirakira Sakuranbo,0,4,0,0,49.5000000000000000,4
2395,Opening,Million Kiss,5,40,18,6140,,0
2396,Opening,Suki yo☆Darling♪,0,3,1,11475,50.0000000000000000,1
2399,Ending,Liaison,0,10,8,19467,,0
2400,Opening,Cruel Angel's Thesis,43,119,85,13463,81.0000000000000000,4
2401,Ending,Tamashii no Refrain,22,89,38,9760,70.0000000000000000,4
2402,Opening,Maiden's Garden,4,44,17,5448,30.0000000000000000,5
2403,Ending,Himitsu no Story,0,42,20,16171,30.0000000000000000,2
2404,Opening,Splendid Flowers,1,45,21,17190,90.0000000000000000,2
2405,Opening,Kaze ga Fuku Machi e,1,10,5,9030,67.0000000000000000,1
2406,Ending,Owaranai Kimi no Uta,0,6,2,11747,50.0000000000000000,1
2407,Opening,STAR LEGEND,24,84,38,20554,90.0000000000000000,5
2408,Ending,Futari de...,2,24,16,8754,,0
2409,Ending,Hoshi no Kiseki,9,71,28,13193,,0
2411,Insert,NON STOP! SIGNAL!!,11,80,30,16752,,0
2412,Opening,Signal Heart,21,68,42,14435,,0
2413,Ending,Refrain Nostalgia,2,68,46,15162,,0
2414,Insert,Sayonara Kimi no Koe,894,1884,1368,18836,88.5000000000000000,30
2415,Opening,Symphonic Love,1952,3040,2344,16486,83.1250000000000000,40
2416,Opening,Yume Miru Mama ni Koi o Shite,747,1248,948,16098,70.0000000000000000,15
2417,Ending,Kimi Iro Mirai,18,204,76,22554,60.0000000000000000,5
2418,Opening,Viva! Nova!,2,14,5,18223,50.0000000000000000,2
2419,Ending,Sunset Valley,0,3,0,0,,0
2420,Opening,Hi no Ataru Hashi,1,10,3,8517,67.0000000000000000,1
2421,Ending,Utsusu Omoi Kako,0,2,2,12829,61.0000000000000000,1
2422,Opening,KIZUNA,0,9,6,17579,,0
2423,Opening,KIZUNA part2,0,10,4,8306,,0
2424,Opening,Kiseki no Shunkan,8,27,12,12202,,0
2425,Opening,Boys Will Be Boys,2,18,10,15186,,0
2426,Opening,Planets,6,18,9,19470,,0
2427,Ending,Kokoro Kirari,0,4,2,14917,,0
2428,Ending,little love,2,19,15,16666,,0
2429,Insert,Angels ~Tenshi no Inori~,5,17,7,11002,,0
2430,Opening,ANGELIC MAZE,3,24,7,12105,,0
2431,Opening,Shinen,0,6,0,0,70.0000000000000000,2
2432,Ending,Faraway love,0,2,0,0,56.0000000000000000,1
2433,Opening,Pastel Days,0,1,1,27948,,0
2434,Ending,SeaSide Memory,0,2,0,54519,,0
2437,Ending,Shukufuku no Kane wa Sekai no Hibiki,0,10,10,23961,,0
2439,Opening,Ijiiji Love Me Tonight,0,1,0,0,,0
2440,Ending,Itsuka Meguri Aeru Hito,0,4,1,25000,,0
2441,Opening,"I love you, too",0,4,2,23528,50.0000000000000000,2
2442,Ending,Ai Sureba Ai Suru Hodo,0,2,0,0,,0
2443,Opening,Watashi no Reason,0,2,0,0,,0
2444,Opening,The Cage,0,3,0,0,50.0000000000000000,1
2445,Opening,transient wind,12,82,45,19056,,0
2446,Opening,Colorless Fate -Erica 2007-,31,101,59,11863,80.0000000000000000,4
2447,Opening,as you like,2,11,6,14329,,0
2448,Ending,Hoshifuru Yoru ni,0,1,0,0,,0
2449,Opening,Anata wa Kawaii Chichi Fechi,12,52,20,6834,,0
2450,Opening,Unison,0,22,6,15043,70.0000000000000000,5
2451,Opening,Holy of Holies ~Tsumi wo Yurusu Mono~,0,2,1,12342,,0
2452,Opening,Daylight,0,2,0,0,,0
2453,Ending,Kimi ga Iru Kara,0,3,0,0,,0
2454,Opening,Omoi no Kanata,0,3,0,0,65.0000000000000000,1
2455,Opening,Fly High!,0,15,4,10248,,0
2456,Insert,DEAR MY FRIEND,0,3,0,0,,0
2457,Ending,TOMODACHI,0,2,0,0,,0
2458,Opening,Kimi Kara Hajimaru Kiseki,1,9,2,9307,71.0000000000000000,1
2459,Ending,crystallize,0,4,1,24735,61.0000000000000000,1
2460,Opening,Heart no Bell wa ringringring,0,3,1,13566,,0
2461,Opening,Koi no Shohousen,0,15,2,10772,,0
2462,Opening,Chiccha na Koi,0,3,0,0,,0
2463,Ending,Que Sera Sera,0,3,1,8908,,0
2464,Opening,Natsu no Kodou,1,10,5,15215,,0
2465,Ending,Shiawasena Mirai e,0,2,0,0,,0
2466,Ending,Kiseki no Hikari,1,11,3,7426,,0
2467,Opening,Sekai de Hitotsu no Omamori,0,5,2,16379,,0
2468,Opening,Koi ni Ochite,58,154,96,15955,75.0000000000000000,8
2469,Opening,Ima Demo Anata ga,25,62,47,7046,65.0000000000000000,3
2470,Ending,Yokogao ~Watashi no Shinanai Sakura~,15,41,26,15307,60.0000000000000000,5
2471,Opening,Hotaru,165,345,260,11161,87.0000000000000000,25
2472,Ending,Shunkan,27,65,39,13875,60.0000000000000000,5
2473,Opening,Kimi ga Te wo Nobasu Saki ni,64,204,110,14888,72.5000000000000000,10
2474,Opening,Aki Fuurin,96,255,135,12441,88.3333333333333333,15
2475,Opening,Ano Hi no Negai,16,116,54,10968,86.5000000000000000,10
2476,Ending,I wish,2,32,8,10380,,0
2477,Opening,StandUp★MyRock,7,20,9,14926,,0
2478,Opening,Yami ni Ochiru Namida,6,66,39,14360,83.0000000000000000,3
2479,Opening,Domestic Love Magic,20,60,40,13672,67.0000000000000000,6
